Timestamp,Title,Price,Original Price,Shipping,Item Url
2025-03-29 09:16:49,LG 77 Inch OLED evo G4 Series Smart TV 4K HDR (2024),"$2,529.00","$4,599.00",Free shipping,https://www.ebay.com/itm/326134879159?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-29 09:16:49,,,not available,,Not Found
2025-03-29 09:16:49,Refurbished Potensic ATOM Drone 3-Axis Gimbal 4K QuickShots 249g Fly More Combo,$243.99,$399.99,Free shipping,https://www.ebay.com/itm/286151974895?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-29 09:16:49,DJI Mini 4 Pro Fly More Combo Plus with DJI RC 2,"$1,299.00",not available,Free shipping,https://www.ebay.com/itm/306104874271?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-29 09:16:49,Canon EOS R5 C Mirrorless Digital Cinema Camera Body,"$2,519.00","$3,406.99",Free shipping,https://www.ebay.com/itm/325642918976?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-29 09:16:49,DJI Air 2S Fly More Pro Vlogger Combo with DJI RC -Certified Refurbished,"$1,309.00",not available,Free shipping,https://www.ebay.com/itm/305806842378?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-29 09:16:49,,,not available,,Not Found
2025-03-29 09:16:49,Logitech - G CLOUD Gaming Handheld Console - White,$164.99,$349.99,Free shipping,https://www.ebay.com/itm/167017920150?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-29 09:16:49,Nintendo Switch OLED 64GB NEON Red Blue Joy Con Newest Version +FAST FREE SHIP!⭐,$269.99,$359.99,Free shipping,https://www.ebay.com/itm/195122716310?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-29 09:16:49,"Logitech G Cloud Gaming Handheld, Portable Gaming Console",$195.00,$379.99,Free shipping,https://www.ebay.com/itm/167016158183?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-29 09:16:49,Astro - A40 TR Wired Gaming Headset and MixAmp Pro TR for Xbox One,$70.00,$179.99,Free shipping,https://www.ebay.com/itm/167015854157?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-29 09:16:49,,,not available,,Not Found
2025-03-29 09:16:49,"Apple iPad 7th Gen 10.2"" MW742LL/A 32GB & WiFi Only Space Gray 2019 - Very Good",$138.99,$329.00,Free shipping,https://www.ebay.com/itm/353906160420?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-29 09:16:49,"1 Year Warranty 2020 Apple iPad 8 WiFi Only 128GB 10.2"" (Space Gray) - A2270",$156.99,$429.00,Free shipping,https://www.ebay.com/itm/374345947274?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-29 09:16:49,"Apple iPad Pro 4 (2022) 11"" M2 All Colors All Storage WiFi or Cellular - Good",$589.99,not available,Free shipping,https://www.ebay.com/itm/156321834785?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-29 09:16:49,Acer Iconia Android Tablet - 64GB SSD - A8 A8-11-A30S - Certified Refurbished,$79.99,not available,Free shipping,https://www.ebay.com/itm/256754458088?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-29 09:16:50,,,not available,,Not Found
2025-03-29 09:16:50,"Apple AirPods 4 Wireless Earbuds, Active Noise Cancellation H2 Chip - New",$161.99,$180.00,Free shipping,https://www.ebay.com/itm/156648601051?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-29 09:16:50,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$112.99,$299.99,Free shipping,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-29 09:16:50,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,$144.95,$250.00,Free shipping,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-29 09:16:50,Samsung Galaxy Buds+ R175 - Good,$32.79,$179.99,Free shipping,https://www.ebay.com/itm/256003622787?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-29 09:16:50,,,not available,,Not Found
2025-03-29 09:16:50,"Seagate ES ST4000NM0033 4TB 7200 RPM SATA 6Gb/s 3.5"" Enterprise Hard Drive",$59.99,$99.99,Free shipping,https://www.ebay.com/itm/226563968294?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-29 09:16:50,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",$334.99,$379.99,Free shipping,https://www.ebay.com/itm/296879436001?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-29 09:16:50,"WD Ultrastar DC HC550 18TB SATA 6G 3.5"" 7200RPM Enterprise HDD - WUH721818ALE6L4",$214.00,$319.99,Free shipping,https://www.ebay.com/itm/167355610430?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-29 09:16:50,Seagate (Recertified) Exos X 24TB Internal Hard Drive HDD - 3.5 In CMR SATA 6Gb/,$305.99,not available,Free shipping,https://www.ebay.com/itm/388034029388?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-29 09:16:50,,,not available,,Not Found
2025-03-29 09:16:50,Skullcandy Smokin' Buds XT- Black (CERTIFIED REFURBISHED),$11.13,$18.99,Free shipping,https://www.ebay.com/itm/266646620402?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-29 09:16:50,STATUS Between 3ANC Wireless Earbuds (CERTIFIED REFURBISHED) - ONYX,$82.88,$119.00,Free shipping,https://www.ebay.com/itm/266692431952?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-29 09:16:50,Sony WH-1000XM5/B Wireless Industry Leading Noise Canceling Bluetooth Headphones,$199.99,$399.99,Free shipping,https://www.ebay.com/itm/314074071401?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-29 09:16:50,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Silver,$112.99,$299.99,Free shipping,https://www.ebay.com/itm/276042057973?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-29 09:16:50,,,not available,,Not Found
2025-03-29 09:16:51,Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,$195.00,$435.00,Free shipping,https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-29 09:16:51,HP OfficeJet Pro 9135e Wireless All-in-One Certified Refurbished Printer with,$223.99,$319.99,Free shipping,https://www.ebay.com/itm/156485260012?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-29 09:16:51,HP OfficeJet Pro 8139e Wireless All-in-One Printer with 1 Full Year Instant Ink,$169.99,$259.99,Free shipping,https://www.ebay.com/itm/156391935231?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-29 09:16:51,"HP Smart Tank 5101 All-in-One Inkjet Printer, Mobile Print, Copy, Scan Up to",$169.99,$249.99,Free shipping,https://www.ebay.com/itm/156008328853?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-29 09:16:51,,,not available,,Not Found
2025-03-29 09:16:51,Garmin Drivesmart 65T GPS Navigator + 32GB Universal Bundle with Case,$149.99,$169.99,Free shipping,https://www.ebay.com/itm/324330778320?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-29 09:16:51,"Garmin Drivesmart 65T GPS Navigator + Case, Car Socket Universal Bundle",$149.99,$169.99,Free shipping,https://www.ebay.com/itm/333977217455?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-29 09:16:51,Autotek Street Machine SM35CX 3.5 Inch 2-Way Car Audio Coaxial Speaker System,$22.00,$38.95,Free shipping,https://www.ebay.com/itm/156211340972?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-29 09:16:51,Autotek Street Machine SM4CX 4 Inch 2-Way Car Audio Coaxial Speaker System,$19.00,$33.95,Free shipping,https://www.ebay.com/itm/156211343401?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-29 09:16:51,,,not available,,Not Found
2025-03-29 09:16:51,Sony FE 24-70mm F2.8 GM II Lens,"$1,719.00","$2,556.99",Free shipping,https://www.ebay.com/itm/204911213109?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-29 09:16:51,Canon 3680C002 Rf 24-70mm F2.8 L is USM,"$1,849.00","$2,606.99",Free shipping,https://www.ebay.com/itm/326389378879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-29 09:16:51,Sigma 10-18mm F2.8 DC DN Contemporary for Sony E Mount,$599.00,$654.00,Free shipping,https://www.ebay.com/itm/296028213926?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-29 09:16:51,Sigma 24-70mm F2.8 DG DN II Art Lens with High Sharpness for Sony E-Mount,"$1,189.00","$1,495.00",Free shipping,https://www.ebay.com/itm/285932640885?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-29 09:16:51,,,not available,,Not Found
2025-03-29 09:16:51,Sonos Beam Gen2 Black Certified Refurbished - Smart Soundbar - Dolby Atmos,$319.00,$499.00,Free shipping,https://www.ebay.com/itm/385697241691?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-29 09:16:52,JBL Bar 1000 880W 7.1.4-Ch Soundbar with Detachable Surround Speakers,$748.00,"$1,199.95",Free shipping,https://www.ebay.com/itm/166633662733?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-29 09:16:52,"Ray-Ban Meta Wayfarer (Refurbished), Shiny Black / G15 Green, Standard, High Bri",$239.00,$299.00,Free shipping,https://www.ebay.com/itm/405414674092?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-29 09:16:52,Klipsch Reference Premiere RP-600M II Bookshelf Speaker Pair - Ebony,$402.00,$649.95,Free shipping,https://www.ebay.com/itm/166633662741?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-29 09:16:52,,,not available,,Not Found
2025-03-29 09:16:52,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,$51.45,$80.00,Free shipping,https://www.ebay.com/itm/296262723993?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-29 09:16:52,HyperX QuadCast S - USB Microphone (Black-Grey) - RGB Lighting,$89.99,$159.99,Free shipping,https://www.ebay.com/itm/156258971172?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-29 09:16:52,HyperX Cloud Alpha S - Gaming Headset (Black-Blue),$69.99,$129.99,Free shipping,https://www.ebay.com/itm/156612290716?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-29 09:16:52,HyperX Cloud II Wireless - Gaming Headset (Black-Red),$79.99,$149.99,Free shipping,https://www.ebay.com/itm/156497330621?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006427
2025-03-29 09:16:52,,,not available,,Not Found
2025-03-29 09:16:52,Apple iPhone 13 128GB Unlocked - Excellent,$285.95,$699.00,Free shipping,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-29 09:16:52,Samsung Galaxy Watch Ultra 47MM LTE Unlocked L705U AI Smartwatch - Excellent,$319.99,$399.99,Free shipping,https://www.ebay.com/itm/326297536637?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-29 09:16:52,Google Pixel 7 GVU6C 128GB 256GB 512GB Unlocked Excellent Phone 1 YR WARRANTY,$196.95,$999.99,Free shipping,https://www.ebay.com/itm/186185562226?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-29 09:16:52,Apple Watch Series 7 45mm (GPS + Cellular) Aluminum Case - Excellent,$152.99,$529.00,Free shipping,https://www.ebay.com/itm/255494882429?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006411
2025-03-29 09:16:52,,,not available,,Not Found
2025-03-29 09:16:52,"MSI MPG 321URX QD-OLED 32"" UHD Gaming Monitor, 240Hz/0.03ms HDR 400",$769.99,$949.99,Free shipping,https://www.ebay.com/itm/145840921156?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-29 09:16:52,TP-Link Deco AXE5300 Wi-Fi 6E Tri-Band 9 3-Pack (Refurbished),$174.99,$299.99,Free shipping,https://www.ebay.com/itm/144782360525?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-29 09:16:52,Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,$195.00,$435.00,Free shipping,https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-29 09:16:53,Netgear RBK853-100NAR AX6000 Wireless TriBand System 3Pack,$444.99,"$1,199.99",Free shipping,https://www.ebay.com/itm/133880442722?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006405
2025-03-29 09:16:53,,,not available,,Not Found
2025-03-30 01:25:15,Apple iPhone 13 128GB Unlocked - Excellent,$285.95,$699.00,Free shipping,https://www.ebay.com/itm/404240045218?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-30 01:25:15,Google Pixel 7 GVU6C 128GB 256GB 512GB Unlocked Excellent Phone 1 YR WARRANTY,$196.95,$999.99,Free shipping,https://www.ebay.com/itm/186185562226?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-30 01:25:15,Apple iPhone 15 Pro 256gb ( Unlocked) US E-Sim Version. Excellent,$674.99,"$1,099.00",Free shipping,https://www.ebay.com/itm/166613095133?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-30 01:25:15,Apple iPhone 13 mini 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good,$259.95,$699.00,Free shipping,https://www.ebay.com/itm/304517572567?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006423
2025-03-30 01:25:16,,,not available,,Not Found
2025-03-30 01:25:16,"Acer NitroV 15.6"" Laptop NVIDIA GeForce RTX4050 16GB 512GB Certified Refurbished",$629.99,"$1,849.99",Free shipping,https://www.ebay.com/itm/256574025033?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-30 01:25:16,"Apple MacBook Pro M3 Pro 14.2"" 11-CoreCPU 14-CoreGPU 2023 512GB SSD 18GB RAM","$1,199.00","$2,999.00",Free shipping,https://www.ebay.com/itm/146460265518?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-30 01:25:16,"HP ENVY Laptop Intel Core Ultra 7 155U RTX 3050 32GB RAM 1TB SSD 17.3"" FHD W11H",$769.99,"$1,099.99",Free shipping,https://www.ebay.com/itm/305844871800?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-30 01:25:16,ASUS Vivobook S 15 OLED Laptop Intel Ultra 7 155H 16GB RAM 1TB SSD Arc Graphics,$559.99,$699.99,Free shipping,https://www.ebay.com/itm/388125306683?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006407
2025-03-30 01:25:16,,,not available,,Not Found
2025-03-30 01:25:16,Sonos Beam Gen2 Black Certified Refurbished - Smart Soundbar - Dolby Atmos,$319.00,$499.00,Free shipping,https://www.ebay.com/itm/385697241691?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-30 01:25:16,JBL Bar 1000 880W 7.1.4-Ch Soundbar with Detachable Surround Speakers,$748.00,"$1,199.95",Free shipping,https://www.ebay.com/itm/166633662733?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-30 01:25:16,Klipsch Reference Premiere RP-600M II Bookshelf Speaker Pair - Ebony,$402.00,$649.95,Free shipping,https://www.ebay.com/itm/166633662741?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-30 01:25:16,LG 77 Inch OLED evo G4 Series Smart TV 4K HDR (2024),"$2,529.00","$4,599.00",Free shipping,https://www.ebay.com/itm/326134879159?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006409
2025-03-30 01:25:16,,,not available,,Not Found
2025-03-30 01:25:16,Refurbished Potensic ATOM Drone 3-Axis Gimbal 4K QuickShots 249g Fly More Combo,$243.99,$399.99,Free shipping,https://www.ebay.com/itm/286151974895?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-30 01:25:16,DJI Mini 4 Pro Fly More Combo Plus with DJI RC 2,"$1,299.00",not available,Free shipping,https://www.ebay.com/itm/306104874271?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-30 01:25:16,Canon EOS R5 C Mirrorless Digital Cinema Camera Body,"$2,519.00","$3,406.99",Free shipping,https://www.ebay.com/itm/325642918976?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-30 01:25:16,DJI Air 2S Fly More Pro Vlogger Combo with DJI RC -Certified Refurbished,"$1,309.00",not available,Free shipping,https://www.ebay.com/itm/305806842378?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006430
2025-03-30 01:25:16,,,not available,,Not Found
2025-03-30 01:25:16,Logitech - G CLOUD Gaming Handheld Console - White,$164.99,$349.99,Free shipping,https://www.ebay.com/itm/167017920150?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-30 01:25:17,Nintendo Switch OLED 64GB NEON Red Blue Joy Con Newest Version +FAST FREE SHIP!⭐,$269.99,$359.99,Free shipping,https://www.ebay.com/itm/195122716310?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-30 01:25:17,"Logitech G Cloud Gaming Handheld, Portable Gaming Console",$195.00,$379.99,Free shipping,https://www.ebay.com/itm/167016158183?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-30 01:25:17,Astro - A40 TR Wired Gaming Headset and MixAmp Pro TR for Xbox One,$70.00,$179.99,Free shipping,https://www.ebay.com/itm/167015854157?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401
2025-03-30 01:25:17,,,not available,,Not Found
2025-03-30 01:25:17,"Apple iPad 7th Gen 10.2"" MW742LL/A 32GB & WiFi Only Space Gray 2019 - Very Good",$138.99,$329.00,Free shipping,https://www.ebay.com/itm/353906160420?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-30 01:25:17,"1 Year Warranty 2020 Apple iPad 8 WiFi Only 128GB 10.2"" (Space Gray) - A2270",$156.99,$429.00,Free shipping,https://www.ebay.com/itm/374345947274?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-30 01:25:17,"Apple iPad Pro 4 (2022) 11"" M2 All Colors All Storage WiFi or Cellular - Good",$589.99,not available,Free shipping,https://www.ebay.com/itm/156321834785?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-30 01:25:17,Acer Iconia Android Tablet - 64GB SSD - A8 A8-11-A30S - Certified Refurbished,$79.99,not available,Free shipping,https://www.ebay.com/itm/256754458088?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415
2025-03-30 01:25:17,,,not available,,Not Found
2025-03-30 01:25:17,"Apple AirPods 4 Wireless Earbuds, Active Noise Cancellation H2 Chip - New",$161.99,$180.00,Free shipping,https://www.ebay.com/itm/156648601051?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-30 01:25:17,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$112.99,$299.99,Free shipping,https://www.ebay.com/itm/276015021037?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-30 01:25:17,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,$144.95,$250.00,Free shipping,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-30 01:25:17,Samsung Galaxy Buds+ R175 - Good,$32.79,$179.99,Free shipping,https://www.ebay.com/itm/256003622787?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419
2025-03-30 01:25:17,,,not available,,Not Found
2025-03-30 01:25:17,"Seagate ES ST4000NM0033 4TB 7200 RPM SATA 6Gb/s 3.5"" Enterprise Hard Drive",$59.99,$99.99,Free shipping,https://www.ebay.com/itm/226563968294?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-30 01:25:17,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",$334.99,$379.99,Free shipping,https://www.ebay.com/itm/296879436001?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-30 01:25:17,"WD Ultrastar DC HC550 18TB SATA 6G 3.5"" 7200RPM Enterprise HDD - WUH721818ALE6L4",$214.00,$319.99,Free shipping,https://www.ebay.com/itm/167355610430?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-30 01:25:18,Seagate (Recertified) Exos X 24TB Internal Hard Drive HDD - 3.5 In CMR SATA 6Gb/,$305.99,not available,Free shipping,https://www.ebay.com/itm/388034029388?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006421
2025-03-30 01:25:18,,,not available,,Not Found
2025-03-30 01:25:18,Skullcandy Smokin' Buds XT- Black (CERTIFIED REFURBISHED),$11.13,$18.99,Free shipping,https://www.ebay.com/itm/266646620402?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-30 01:25:18,STATUS Between 3ANC Wireless Earbuds (CERTIFIED REFURBISHED) - ONYX,$82.88,$119.00,Free shipping,https://www.ebay.com/itm/266692431952?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-30 01:25:18,Sony WH-1000XM5/B Wireless Industry Leading Noise Canceling Bluetooth Headphones,$199.99,$399.99,Free shipping,https://www.ebay.com/itm/314074071401?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-30 01:25:18,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Silver,$112.99,$299.99,Free shipping,https://www.ebay.com/itm/276042057973?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006403
2025-03-30 01:25:18,,,not available,,Not Found
2025-03-30 01:25:18,Ricoh/Fujitsu ScanSnap iX1400 One-Touch 600dpi 40ppm/80ipm Auto Duplex Scanner,$195.00,$435.00,Free shipping,https://www.ebay.com/itm/176489716730?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-30 01:25:18,HP OfficeJet Pro 9135e Wireless All-in-One Certified Refurbished Printer with,$223.99,$319.99,Free shipping,https://www.ebay.com/itm/156485260012?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-30 01:25:18,HP OfficeJet Pro 8139e Wireless All-in-One Printer with 1 Full Year Instant Ink,$169.99,$259.99,Free shipping,https://www.ebay.com/itm/156391935231?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-30 01:25:18,"HP Smart Tank 5101 All-in-One Inkjet Printer, Mobile Print, Copy, Scan Up to",$169.99,$249.99,Free shipping,https://www.ebay.com/itm/156008328853?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006417
2025-03-30 01:25:18,,,not available,,Not Found
2025-03-30 01:25:18,Garmin Drivesmart 65T GPS Navigator + 32GB Universal Bundle with Case,$149.99,$169.99,Free shipping,https://www.ebay.com/itm/324330778320?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-30 01:25:18,"Garmin Drivesmart 65T GPS Navigator + Case, Car Socket Universal Bundle",$149.99,$169.99,Free shipping,https://www.ebay.com/itm/333977217455?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-30 01:25:18,Autotek Street Machine SM35CX 3.5 Inch 2-Way Car Audio Coaxial Speaker System,$22.00,$38.95,Free shipping,https://www.ebay.com/itm/156211340972?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-30 01:25:18,Autotek Street Machine SM4CX 4 Inch 2-Way Car Audio Coaxial Speaker System,$19.00,$33.95,Free shipping,https://www.ebay.com/itm/156211343401?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006432
2025-03-30 01:25:18,,,not available,,Not Found
2025-03-30 01:25:19,Sony FE 24-70mm F2.8 GM II Lens,"$1,719.00","$2,556.99",Free shipping,https://www.ebay.com/itm/204911213109?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-30 01:25:19,Canon 3680C002 Rf 24-70mm F2.8 L is USM,"$1,849.00","$2,606.99",Free shipping,https://www.ebay.com/itm/326389378879?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-30 01:25:19,Sigma 10-18mm F2.8 DC DN Contemporary for Sony E Mount,$599.00,$654.00,Free shipping,https://www.ebay.com/itm/296028213926?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-30 01:25:19,Sigma 24-70mm F2.8 DG DN II Art Lens with High Sharpness for Sony E-Mount,"$1,189.00","$1,495.00",Free shipping,https://www.ebay.com/itm/285932640885?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006425
2025-03-30 01:25:19,,,not available,,Not Found
2025-03-30 01:25:19,Sonos Beam Gen2 Black Certified Refurbished - Smart Soundbar - Dolby Atmos,$319.00,$499.00,Free shipping,https://www.ebay.com/itm/385697241691?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-30 01:25:19,JBL Bar 1000 880W 7.1.4-Ch Soundbar with Detachable Surround Speakers,$748.00,"$1,199.95",Free shipping,https://www.ebay.com/itm/166633662733?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-30 01:25:19,"Ray-Ban Meta Wayfarer (Refurbished), Shiny Black / G15 Green, Standard, High Bri",$239.00,$299.00,Free shipping,https://www.ebay.com/itm/405414674092?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-30 01:25:19,Klipsch Reference Premiere RP-600M II Bookshelf Speaker Pair - Ebony,$402.00,$649.95,Free shipping,https://www.ebay.com/itm/166633662741?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006413
2025-03-30 01:25:19,,,not available,,Not Found
